"","Cov.Eff.Dist","Cov.Val.Dist","Structure"
"14748","Dist4","Dist4","Random"
"14749","Dist4","Dist5","Clementsian"
"14750","Dist4","Dist6","Clementsian"
"14751","Dist4","Dist7","Quasi-Nested"
"14752","Dist4","Dist8","Quasi-Nested"
"14753","Dist1","Dist1","Random"
"14754","Dist1","Dist2","Gleasonian"
"14755","Dist1","Dist3","Random"
"14756","Dist1","Dist4","Nested"
"14757","Dist1","Dist5","Random"
"14758","Dist1","Dist6","Random"
"14759","Dist1","Dist7","Random"
"14760","Dist1","Dist8","Quasi-Clementsian"
"14761","Dist2","Dist1","Clementsian"
"14762","Dist2","Dist2","Clementsian"
"14763","Dist2","Dist3","Clementsian"
"14764","Dist2","Dist4","Nested"
"14765","Dist2","Dist5","Random"
"14766","Dist2","Dist6","Clementsian"
"14767","Dist2","Dist7","Nested"
"14768","Dist2","Dist8","Quasi-Nested"
"14769","Dist3","Dist1","Random"
"14770","Dist3","Dist2","Clementsian"
"14771","Dist3","Dist3","Random"
"14772","Dist3","Dist4","Quasi-Clementsian"
"14773","Dist3","Dist5","Random"
"14774","Dist3","Dist6","Gleasonian"
"14775","Dist3","Dist7","Quasi-Clementsian"
"14776","Dist3","Dist8","Quasi-Nested"
"14777","Dist4","Dist1","Random"
"14778","Dist4","Dist2","Clementsian"
"14779","Dist4","Dist3","Random"
"14780","Dist4","Dist4","Quasi-Nested"
"14781","Dist4","Dist5","Random"
"14782","Dist4","Dist6","Clementsian"
"14783","Dist4","Dist7","Nested"
"14784","Dist4","Dist8","Quasi-Nested"
"14785","Dist1","Dist1","Random"
"14786","Dist1","Dist2","Gleasonian"
"14787","Dist1","Dist3","Quasi-Nested"
"14788","Dist1","Dist4","Nested"
"14789","Dist1","Dist5","Random"
"14790","Dist1","Dist6","Clementsian"
"14791","Dist1","Dist7","Quasi-Nested"
"14792","Dist1","Dist8","Quasi-Clementsian"
"14793","Dist2","Dist1","Random"
"14794","Dist2","Dist2","Gleasonian"
"14795","Dist2","Dist3","Quasi-Nested"
"14796","Dist2","Dist4","Random"
"14797","Dist2","Dist5","Random"
"14798","Dist2","Dist6","Clementsian"
"14799","Dist2","Dist7","Nested"
"14800","Dist2","Dist8","Clementsian"
"14801","Dist3","Dist1","Random"
"14802","Dist3","Dist2","Clementsian"
"14803","Dist3","Dist3","Clementsian"
"14804","Dist3","Dist4","Quasi-Nested"
"14805","Dist3","Dist5","Random"
"14806","Dist3","Dist6","Gleasonian"
"14807","Dist3","Dist7","Quasi-Nested"
"14808","Dist3","Dist8","Quasi-Nested"
"14809","Dist4","Dist1","Clementsian"
"14810","Dist4","Dist2","Clementsian"
"14811","Dist4","Dist3","Random"
"14812","Dist4","Dist4","Quasi-Nested"
"14813","Dist4","Dist5","Random"
"14814","Dist4","Dist6","Clementsian"
"14815","Dist4","Dist7","Nested"
"14816","Dist4","Dist8","Quasi-Nested"
"14817","Dist1","Dist1","Random"
"14818","Dist1","Dist2","Clementsian"
"14819","Dist1","Dist3","Quasi-Nested"
"14820","Dist1","Dist4","Random"
"14821","Dist1","Dist5","Random"
"14822","Dist1","Dist6","Random"
"14823","Dist1","Dist7","Random"
"14824","Dist1","Dist8","Quasi-Nested"
"14825","Dist2","Dist1","Random"
"14826","Dist2","Dist2","Clementsian"
"14827","Dist2","Dist3","Quasi-Nested"
"14828","Dist2","Dist4","Quasi-Nested"
"14829","Dist2","Dist5","Random"
"14830","Dist2","Dist6","Clementsian"
"14831","Dist2","Dist7","Random"
"14832","Dist2","Dist8","Quasi-Nested"
"14833","Dist3","Dist1","Random"
"14834","Dist3","Dist2","Clementsian"
"14835","Dist3","Dist3","Random"
"14836","Dist3","Dist4","Random"
"14837","Dist3","Dist5","Random"
"14838","Dist3","Dist6","Gleasonian"
"14839","Dist3","Dist7","Random"
"14840","Dist3","Dist8","Nested"
"14841","Dist4","Dist1","Clementsian"
"14842","Dist4","Dist2","Clementsian"
"14843","Dist4","Dist3","Quasi-Nested"
"14844","Dist4","Dist4","Random"
"14845","Dist4","Dist5","Clementsian"
"14846","Dist4","Dist6","Clementsian"
"14847","Dist4","Dist7","Nested"
"14848","Dist4","Dist8","Quasi-Nested"
"14849","Dist1","Dist1","Random"
"14850","Dist1","Dist2","Clementsian"
"14851","Dist1","Dist3","Quasi-Nested"
"14852","Dist1","Dist4","Quasi-Clementsian"
"14853","Dist1","Dist5","Random"
"14854","Dist1","Dist6","Clementsian"
"14855","Dist1","Dist7","Random"
"14856","Dist1","Dist8","Nested"
"14857","Dist2","Dist1","Random"
"14858","Dist2","Dist2","Clementsian"
"14859","Dist2","Dist3","Quasi-Nested"
"14860","Dist2","Dist4","Quasi-Nested"
"14861","Dist2","Dist5","Random"
"14862","Dist2","Dist6","Gleasonian"
"14863","Dist2","Dist7","Quasi-Nested"
"14864","Dist2","Dist8","Quasi-Nested"
"14865","Dist3","Dist1","Random"
"14866","Dist3","Dist2","Clementsian"
"14867","Dist3","Dist3","Random"
"14868","Dist3","Dist4","Quasi-Clementsian"
"14869","Dist3","Dist5","Random"
"14870","Dist3","Dist6","Clementsian"
"14871","Dist3","Dist7","Quasi-Nested"
"14872","Dist3","Dist8","Random"
"14873","Dist4","Dist1","Gleasonian"
"14874","Dist4","Dist2","Clementsian"
"14875","Dist4","Dist3","Nested"
"14876","Dist4","Dist4","Random"
"14877","Dist4","Dist5","Gleasonian"
"14878","Dist4","Dist6","Gleasonian"
"14879","Dist4","Dist7","Quasi-Nested"
"14880","Dist4","Dist8","Quasi-Nested"
"14881","Dist1","Dist1","Random"
"14882","Dist1","Dist2","Clementsian"
"14883","Dist1","Dist3","Quasi-Clementsian"
"14884","Dist1","Dist4","Nested"
"14885","Dist1","Dist5","Random"
"14886","Dist1","Dist6","Clementsian"
"14887","Dist1","Dist7","Random"
"14888","Dist1","Dist8","Quasi-Nested"
"14889","Dist2","Dist1","Quasi-Clementsian"
"14890","Dist2","Dist2","Clementsian"
"14891","Dist2","Dist3","Quasi-Nested"
"14892","Dist2","Dist4","Quasi-Clementsian"
"14893","Dist2","Dist5","Random"
"14894","Dist2","Dist6","Clementsian"
"14895","Dist2","Dist7","Quasi-Clementsian"
"14896","Dist2","Dist8","Quasi-Clementsian"
"14897","Dist3","Dist1","Random"
"14898","Dist3","Dist2","Gleasonian"
"14899","Dist3","Dist3","Random"
"14900","Dist3","Dist4","Quasi-Nested"
"14901","Dist3","Dist5","Random"
"14902","Dist3","Dist6","Clementsian"
"14903","Dist3","Dist7","Quasi-Clementsian"
"14904","Dist3","Dist8","Nested"
"14905","Dist4","Dist1","Gleasonian"
"14906","Dist4","Dist2","Clementsian"
"14907","Dist4","Dist3","Quasi-Clementsian"
"14908","Dist4","Dist4","Quasi-Nested"
"14909","Dist4","Dist5","Gleasonian"
"14910","Dist4","Dist6","Clementsian"
"14911","Dist4","Dist7","Nested"
"14912","Dist4","Dist8","Quasi-Nested"
"14913","Dist1","Dist1","Random"
"14914","Dist1","Dist2","Random"
"14915","Dist1","Dist3","Random"
"14916","Dist1","Dist4","Random"
"14917","Dist1","Dist5","Random"
"14918","Dist1","Dist6","Random"
"14919","Dist1","Dist7","Random"
"14920","Dist1","Dist8","Nested"
"14921","Dist2","Dist1","Random"
"14922","Dist2","Dist2","Clementsian"
"14923","Dist2","Dist3","Quasi-Nested"
"14924","Dist2","Dist4","Quasi-Clementsian"
"14925","Dist2","Dist5","Random"
"14926","Dist2","Dist6","Gleasonian"
"14927","Dist2","Dist7","Random"
"14928","Dist2","Dist8","Quasi-Nested"
"14929","Dist3","Dist1","Random"
"14930","Dist3","Dist2","Clementsian"
"14931","Dist3","Dist3","Quasi-Clementsian"
"14932","Dist3","Dist4","Quasi-Nested"
"14933","Dist3","Dist5","Random"
"14934","Dist3","Dist6","Clementsian"
"14935","Dist3","Dist7","Quasi-Nested"
"14936","Dist3","Dist8","Quasi-Clementsian"
"14937","Dist4","Dist1","Clementsian"
"14938","Dist4","Dist2","Clementsian"
"14939","Dist4","Dist3","Quasi-Nested"
"14940","Dist4","Dist4","Random"
"14941","Dist4","Dist5","Random"
"14942","Dist4","Dist6","Clementsian"
"14943","Dist4","Dist7","Quasi-Clementsian"
"14944","Dist4","Dist8","Quasi-Nested"
"14945","Dist1","Dist1","Random"
"14946","Dist1","Dist2","Clementsian"
"14947","Dist1","Dist3","Random"
"14948","Dist1","Dist4","Quasi-Clementsian"
"14949","Dist1","Dist5","Random"
"14950","Dist1","Dist6","Gleasonian"
"14951","Dist1","Dist7","Quasi-Nested"
"14952","Dist1","Dist8","Quasi-Nested"
"14953","Dist2","Dist1","Gleasonian"
"14954","Dist2","Dist2","Clementsian"
"14955","Dist2","Dist3","Quasi-Nested"
"14956","Dist2","Dist4","Random"
"14957","Dist2","Dist5","Random"
"14958","Dist2","Dist6","Gleasonian"
"14959","Dist2","Dist7","Quasi-Nested"
"14960","Dist2","Dist8","Nested"
"14961","Dist3","Dist1","Clementsian"
"14962","Dist3","Dist2","Clementsian"
"14963","Dist3","Dist3","Random"
"14964","Dist3","Dist4","Clementsian"
"14965","Dist3","Dist5","Random"
"14966","Dist3","Dist6","Clementsian"
"14967","Dist3","Dist7","Random"
"14968","Dist3","Dist8","Random"
"14969","Dist4","Dist1","Gleasonian"
"14970","Dist4","Dist2","Clementsian"
"14971","Dist4","Dist3","Quasi-Clementsian"
"14972","Dist4","Dist4","Random"
"14973","Dist4","Dist5","Clementsian"
"14974","Dist4","Dist6","Clementsian"
"14975","Dist4","Dist7","Quasi-Nested"
"14976","Dist4","Dist8","Nested"
"14977","Dist1","Dist1","Random"
"14978","Dist1","Dist2","Gleasonian"
"14979","Dist1","Dist3","Random"
"14980","Dist1","Dist4","Quasi-Nested"
"14981","Dist1","Dist5","Random"
"14982","Dist1","Dist6","Random"
"14983","Dist1","Dist7","Quasi-Clementsian"
"14984","Dist1","Dist8","Quasi-Nested"
"14985","Dist2","Dist1","Clementsian"
"14986","Dist2","Dist2","Clementsian"
"14987","Dist2","Dist3","Nested"
"14988","Dist2","Dist4","Quasi-Nested"
"14989","Dist2","Dist5","Random"
"14990","Dist2","Dist6","Clementsian"
"14991","Dist2","Dist7","Random"
"14992","Dist2","Dist8","Nested"
"14993","Dist3","Dist1","Random"
"14994","Dist3","Dist2","Clementsian"
"14995","Dist3","Dist3","Random"
"14996","Dist3","Dist4","Random"
"14997","Dist3","Dist5","Random"
"14998","Dist3","Dist6","Gleasonian"
"14999","Dist3","Dist7","Quasi-Nested"
"15000","Dist3","Dist8","Quasi-Nested"
"15001","Dist4","Dist1","Gleasonian"
"15002","Dist4","Dist2","Clementsian"
"15003","Dist4","Dist3","Quasi-Clementsian"
"15004","Dist4","Dist4","Quasi-Clementsian"
"15005","Dist4","Dist5","Clementsian"
"15006","Dist4","Dist6","Clementsian"
"15007","Dist4","Dist7","Quasi-Nested"
"15008","Dist4","Dist8","Quasi-Clementsian"
"15009","Dist1","Dist1","Random"
"15010","Dist1","Dist2","Gleasonian"
"15011","Dist1","Dist3","Random"
"15012","Dist1","Dist4","Quasi-Nested"
"15013","Dist1","Dist5","Random"
"15014","Dist1","Dist6","Clementsian"
"15015","Dist1","Dist7","Random"
"15016","Dist1","Dist8","Clementsian"
"15017","Dist2","Dist1","Random"
"15018","Dist2","Dist2","Clementsian"
"15019","Dist2","Dist3","Random"
"15020","Dist2","Dist4","Quasi-Nested"
"15021","Dist2","Dist5","Random"
"15022","Dist2","Dist6","Gleasonian"
"15023","Dist2","Dist7","Random"
"15024","Dist2","Dist8","Quasi-Nested"
"15025","Dist3","Dist1","Random"
"15026","Dist3","Dist2","Clementsian"
"15027","Dist3","Dist3","Quasi-Clementsian"
"15028","Dist3","Dist4","Random"
"15029","Dist3","Dist5","Random"
"15030","Dist3","Dist6","Clementsian"
"15031","Dist3","Dist7","Random"
"15032","Dist3","Dist8","Nested"
"15033","Dist4","Dist1","Gleasonian"
"15034","Dist4","Dist2","Clementsian"
"15035","Dist4","Dist3","Quasi-Gleasonian"
"15036","Dist4","Dist4","Quasi-Clementsian"
"15037","Dist4","Dist5","Random"
"15038","Dist4","Dist6","Clementsian"
"15039","Dist4","Dist7","Quasi-Clementsian"
"15040","Dist4","Dist8","Quasi-Nested"
"15041","Dist1","Dist1","Random"
"15042","Dist1","Dist2","Gleasonian"
"15043","Dist1","Dist3","Random"
"15044","Dist1","Dist4","Random"
"15045","Dist1","Dist5","Random"
"15046","Dist1","Dist6","Quasi-Nested"
"15047","Dist1","Dist7","Random"
"15048","Dist1","Dist8","Quasi-Clementsian"
"15049","Dist2","Dist1","Random"
"15050","Dist2","Dist2","Clementsian"
"15051","Dist2","Dist3","Random"
"15052","Dist2","Dist4","Random"
"15053","Dist2","Dist5","Random"
"15054","Dist2","Dist6","Gleasonian"
"15055","Dist2","Dist7","Quasi-Nested"
"15056","Dist2","Dist8","Quasi-Clementsian"
"15057","Dist3","Dist1","Random"
"15058","Dist3","Dist2","Clementsian"
"15059","Dist3","Dist3","Quasi-Nested"
"15060","Dist3","Dist4","Quasi-Clementsian"
"15061","Dist3","Dist5","Random"
"15062","Dist3","Dist6","Random"
"15063","Dist3","Dist7","Random"
"15064","Dist3","Dist8","Clementsian"
"15065","Dist4","Dist1","Clementsian"
"15066","Dist4","Dist2","Clementsian"
"15067","Dist4","Dist3","Quasi-Clementsian"
"15068","Dist4","Dist4","Quasi-Nested"
"15069","Dist4","Dist5","Clementsian"
"15070","Dist4","Dist6","Gleasonian"
"15071","Dist4","Dist7","Quasi-Clementsian"
"15072","Dist4","Dist8","Quasi-Nested"
"15073","Dist1","Dist1","Random"
"15074","Dist1","Dist2","Gleasonian"
"15075","Dist1","Dist3","Random"
"15076","Dist1","Dist4","Quasi-Nested"
"15077","Dist1","Dist5","Random"
"15078","Dist1","Dist6","Clementsian"
"15079","Dist1","Dist7","Random"
"15080","Dist1","Dist8","Nested"
"15081","Dist2","Dist1","Clementsian"
"15082","Dist2","Dist2","Clementsian"
"15083","Dist2","Dist3","Random"
"15084","Dist2","Dist4","Clementsian"
"15085","Dist2","Dist5","Random"
"15086","Dist2","Dist6","Gleasonian"
"15087","Dist2","Dist7","Quasi-Nested"
"15088","Dist2","Dist8","Quasi-Nested"
"15089","Dist3","Dist1","Random"
"15090","Dist3","Dist2","Gleasonian"
"15091","Dist3","Dist3","Random"
"15092","Dist3","Dist4","Quasi-Nested"
"15093","Dist3","Dist5","Random"
"15094","Dist3","Dist6","Clementsian"
"15095","Dist3","Dist7","Quasi-Nested"
"15096","Dist3","Dist8","Random"
"15097","Dist4","Dist1","Gleasonian"
"15098","Dist4","Dist2","Clementsian"
"15099","Dist4","Dist3","Quasi-Clementsian"
"15100","Dist4","Dist4","Quasi-Nested"
"15101","Dist4","Dist5","Quasi-Clementsian"
"15102","Dist4","Dist6","Clementsian"
"15103","Dist4","Dist7","Quasi-Nested"
"15104","Dist4","Dist8","Quasi-Nested"
"15105","Dist1","Dist1","Random"
"15106","Dist1","Dist2","Clementsian"
"15107","Dist1","Dist3","Quasi-Nested"
"15108","Dist1","Dist4","Quasi-Nested"
"15109","Dist1","Dist5","Random"
"15110","Dist1","Dist6","Clementsian"
"15111","Dist1","Dist7","Checkerboard"
"15112","Dist1","Dist8","Quasi-Nested"
"15113","Dist2","Dist1","Random"
"15114","Dist2","Dist2","Clementsian"
"15115","Dist2","Dist3","Random"
"15116","Dist2","Dist4","Quasi-Nested"
"15117","Dist2","Dist5","Random"
"15118","Dist2","Dist6","Gleasonian"
"15119","Dist2","Dist7","Random"
"15120","Dist2","Dist8","Quasi-Nested"
"15121","Dist3","Dist1","Random"
"15122","Dist3","Dist2","Gleasonian"
"15123","Dist3","Dist3","Quasi-Clementsian"
"15124","Dist3","Dist4","Random"
"15125","Dist3","Dist5","Random"
"15126","Dist3","Dist6","Clementsian"
"15127","Dist3","Dist7","Random"
"15128","Dist3","Dist8","Nested"
"15129","Dist4","Dist1","Gleasonian"
"15130","Dist4","Dist2","Clementsian"
"15131","Dist4","Dist3","Nested"
"15132","Dist4","Dist4","Clementsian"
"15133","Dist4","Dist5","Random"
"15134","Dist4","Dist6","Clementsian"
"15135","Dist4","Dist7","Nested"
"15136","Dist4","Dist8","Quasi-Nested"
"15137","Dist1","Dist1","Random"
"15138","Dist1","Dist2","Gleasonian"
"15139","Dist1","Dist3","Quasi-Clementsian"
"15140","Dist1","Dist4","Quasi-Nested"
"15141","Dist1","Dist5","Random"
"15142","Dist1","Dist6","Clementsian"
"15143","Dist1","Dist7","Quasi-Nested"
"15144","Dist1","Dist8","Quasi-Clementsian"
"15145","Dist2","Dist1","Random"
"15146","Dist2","Dist2","Gleasonian"
"15147","Dist2","Dist3","Quasi-Nested"
"15148","Dist2","Dist4","Quasi-Nested"
"15149","Dist2","Dist5","Random"
"15150","Dist2","Dist6","Clementsian"
"15151","Dist2","Dist7","Quasi-Nested"
"15152","Dist2","Dist8","Nested"
"15153","Dist3","Dist1","Random"
"15154","Dist3","Dist2","Gleasonian"
"15155","Dist3","Dist3","Random"
"15156","Dist3","Dist4","Quasi-Nested"
"15157","Dist3","Dist5","Random"
"15158","Dist3","Dist6","Gleasonian"
"15159","Dist3","Dist7","Random"
"15160","Dist3","Dist8","Nested"
"15161","Dist4","Dist1","Gleasonian"
"15162","Dist4","Dist2","Clementsian"
"15163","Dist4","Dist3","Quasi-Nested"
"15164","Dist4","Dist4","Quasi-Nested"
"15165","Dist4","Dist5","Random"
"15166","Dist4","Dist6","Clementsian"
"15167","Dist4","Dist7","Nested"
"15168","Dist4","Dist8","Quasi-Nested"
"15169","Dist1","Dist1","Random"
"15170","Dist1","Dist2","Gleasonian"
"15171","Dist1","Dist3","Random"
"15172","Dist1","Dist4","Quasi-Nested"
"15173","Dist1","Dist5","Random"
"15174","Dist1","Dist6","Random"
"15175","Dist1","Dist7","Random"
"15176","Dist1","Dist8","Quasi-Clementsian"
"15177","Dist2","Dist1","Random"
"15178","Dist2","Dist2","Clementsian"
"15179","Dist2","Dist3","Clementsian"
"15180","Dist2","Dist4","Nested"
"15181","Dist2","Dist5","Random"
"15182","Dist2","Dist6","Clementsian"
"15183","Dist2","Dist7","Quasi-Nested"
"15184","Dist2","Dist8","Nested"
"15185","Dist3","Dist1","Random"
"15186","Dist3","Dist2","Gleasonian"
"15187","Dist3","Dist3","Random"
"15188","Dist3","Dist4","Quasi-Clementsian"
"15189","Dist3","Dist5","Random"
"15190","Dist3","Dist6","Clementsian"
"15191","Dist3","Dist7","Random"
"15192","Dist3","Dist8","Quasi-Clementsian"
"15193","Dist4","Dist1","Gleasonian"
"15194","Dist4","Dist2","Clementsian"
"15195","Dist4","Dist3","Random"
"15196","Dist4","Dist4","Random"
"15197","Dist4","Dist5","Gleasonian"
"15198","Dist4","Dist6","Clementsian"
"15199","Dist4","Dist7","Quasi-Nested"
"15200","Dist4","Dist8","Quasi-Nested"
"15201","Dist1","Dist1","Random"
"15202","Dist1","Dist2","Gleasonian"
"15203","Dist1","Dist3","Random"
"15204","Dist1","Dist4","Nested"
"15205","Dist1","Dist5","Random"
"15206","Dist1","Dist6","Clementsian"
"15207","Dist1","Dist7","Random"
"15208","Dist1","Dist8","Quasi-Nested"
"15209","Dist2","Dist1","Random"
"15210","Dist2","Dist2","Clementsian"
"15211","Dist2","Dist3","Quasi-Clementsian"
"15212","Dist2","Dist4","Quasi-Nested"
"15213","Dist2","Dist5","Random"
"15214","Dist2","Dist6","Gleasonian"
"15215","Dist2","Dist7","Quasi-Clementsian"
"15216","Dist2","Dist8","Quasi-Nested"
"15217","Dist3","Dist1","Random"
"15218","Dist3","Dist2","Clementsian"
"15219","Dist3","Dist3","Quasi-Nested"
"15220","Dist3","Dist4","Quasi-Clementsian"
"15221","Dist3","Dist5","Random"
"15222","Dist3","Dist6","Random"
"15223","Dist3","Dist7","Quasi-Clementsian"
"15224","Dist3","Dist8","Quasi-Clementsian"
"15225","Dist4","Dist1","Gleasonian"
"15226","Dist4","Dist2","Clementsian"
"15227","Dist4","Dist3","Quasi-Clementsian"
"15228","Dist4","Dist4","Random"
"15229","Dist4","Dist5","Quasi-Gleasonian"
"15230","Dist4","Dist6","Clementsian"
"15231","Dist4","Dist7","Quasi-Nested"
"15232","Dist4","Dist8","Random"
"15233","Dist1","Dist1","Random"
"15234","Dist1","Dist2","Clementsian"
"15235","Dist1","Dist3","Random"
"15236","Dist1","Dist4","Quasi-Nested"
"15237","Dist1","Dist5","Random"
"15238","Dist1","Dist6","Random"
"15239","Dist1","Dist7","Random"
"15240","Dist1","Dist8","Nested"
"15241","Dist2","Dist1","Gleasonian"
"15242","Dist2","Dist2","Clementsian"
"15243","Dist2","Dist3","Quasi-Nested"
"15244","Dist2","Dist4","Quasi-Nested"
"15245","Dist2","Dist5","Random"
"15246","Dist2","Dist6","Clementsian"
"15247","Dist2","Dist7","Quasi-Nested"
"15248","Dist2","Dist8","Quasi-Nested"
"15249","Dist3","Dist1","Random"
"15250","Dist3","Dist2","Clementsian"
"15251","Dist3","Dist3","Random"
"15252","Dist3","Dist4","Random"
"15253","Dist3","Dist5","Random"
"15254","Dist3","Dist6","Clementsian"
"15255","Dist3","Dist7","Quasi-Nested"
"15256","Dist3","Dist8","Quasi-Nested"
"15257","Dist4","Dist1","Clementsian"
"15258","Dist4","Dist2","Clementsian"
"15259","Dist4","Dist3","Nested"
"15260","Dist4","Dist4","Quasi-Nested"
"15261","Dist4","Dist5","Clementsian"
"15262","Dist4","Dist6","Clementsian"
"15263","Dist4","Dist7","Random"
"15264","Dist4","Dist8","Clementsian"
"15265","Dist1","Dist1","Random"
"15266","Dist1","Dist2","Gleasonian"
"15267","Dist1","Dist3","Random"
"15268","Dist1","Dist4","Random"
"15269","Dist1","Dist5","Clementsian"
"15270","Dist1","Dist6","Clementsian"
"15271","Dist1","Dist7","Random"
"15272","Dist1","Dist8","Nested"
"15273","Dist2","Dist1","Random"
"15274","Dist2","Dist2","Clementsian"
"15275","Dist2","Dist3","Quasi-Nested"
"15276","Dist2","Dist4","Quasi-Nested"
"15277","Dist2","Dist5","Random"
"15278","Dist2","Dist6","Gleasonian"
"15279","Dist2","Dist7","Random"
"15280","Dist2","Dist8","Random"
"15281","Dist3","Dist1","Random"
"15282","Dist3","Dist2","Clementsian"
"15283","Dist3","Dist3","Quasi-Clementsian"
"15284","Dist3","Dist4","Quasi-Nested"
"15285","Dist3","Dist5","Random"
"15286","Dist3","Dist6","Clementsian"
"15287","Dist3","Dist7","Random"
"15288","Dist3","Dist8","Quasi-Nested"
"15289","Dist4","Dist1","Gleasonian"
"15290","Dist4","Dist2","Clementsian"
"15291","Dist4","Dist3","Quasi-Nested"
"15292","Dist4","Dist4","Quasi-Nested"
"15293","Dist4","Dist5","Random"
"15294","Dist4","Dist6","Clementsian"
"15295","Dist4","Dist7","Quasi-Nested"
"15296","Dist4","Dist8","Quasi-Nested"
"15297","Dist1","Dist1","Random"
"15298","Dist1","Dist2","Gleasonian"
"15299","Dist1","Dist3","Quasi-Nested"
"15300","Dist1","Dist4","Quasi-Nested"
"15301","Dist1","Dist5","Random"
"15302","Dist1","Dist6","Random"
"15303","Dist1","Dist7","Random"
"15304","Dist1","Dist8","Quasi-Nested"
"15305","Dist2","Dist1","Random"
"15306","Dist2","Dist2","Clementsian"
"15307","Dist2","Dist3","Nested"
"15308","Dist2","Dist4","Random"
"15309","Dist2","Dist5","Random"
"15310","Dist2","Dist6","Clementsian"
"15311","Dist2","Dist7","Quasi-Clementsian"
"15312","Dist2","Dist8","Quasi-Nested"
"15313","Dist3","Dist1","Random"
"15314","Dist3","Dist2","Gleasonian"
